"conversation_id_str","created_at","favorite_count","full_text","id_str","image_url","in_reply_to_screen_name","lang","location","quote_count","reply_count","retweet_count","tweet_url","user_id_str","username"
"1836574504996524416","Sun Sep 29 23:41:39 +0000 2024","0","@joni_jovi @EXCOPARTAIBURUH intinya kalo membentuk parpol semua ingin berkuasa... dari Pemilu tahun kapan jg sudah muncul Partai Buruh jaman Alm Mukhtar Pakpahan. buruh hanya dijadikan 'alat' utk memperoleh dukungan &amp; simpati coba lihat kenyataannya apakah buruh (sudah) sejahtera?","1840537454539071564","","joni_jovi","in","","0","0","0","https://x.com/thenamesisk/status/1840537454539071564","932463984577429504","thenamesisk"
"1840349075662831813","Sun Sep 29 23:32:58 +0000 2024","0","@boyxiaoping Gua yakin pasti nyindir Parpol yang pake lambang bulan dan bintang ","1840535269772312766","","boyxiaoping","in","","0","1","0","https://x.com/ydrefla7_/status/1840535269772312766","1177135636953718789","ydrefla7_"
"1840169132693819714","Sun Sep 29 22:42:31 +0000 2024","1","@kangmirdja @VIVAcoid Kalau perlu dibangkrutkan toh dari dulu cuma jadi sapi perahan parpol.","1840522574436139040","","kangmirdja","in","","0","0","0","https://x.com/ElJibril4/status/1840522574436139040","1092353879113576448","ElJibril4"
"1840360391932838144","Sun Sep 29 20:56:42 +0000 2024","0","@VIVAcoid Beginilah kalau Ketum Parpol ga punya kapabilitasnya.","1840495943076172002","","VIVAcoid","in","","0","0","0","https://x.com/TotieMatur46569/status/1840495943076172002","1835530855139385344","TotieMatur46569"
"1840435914906185903","Sun Sep 29 17:07:26 +0000 2024","0","Romannya emang gawajar sih penolakan pembangunan sekolah relawan apalagi mereka juga ga ditunggangi siapapun klo dari kesaksiannya ada beberapa parpol yang ngirim proposal buat titip nama tapi semua ditolak","1840438246184309068","","CharlieVictor_5","in","Jakarta Capital Region","0","0","0","https://x.com/CharlieVictor_5/status/1840438246184309068","978330385","CharlieVictor_5"
"1840360391932838144","Sun Sep 29 16:49:04 +0000 2024","0","@VIVAcoid Ketua @psi_id yang mengaku partai anak muda ketumnya cuma bisa jualan gimmick. Parpol lucu²an","1840433627043381753","","VIVAcoid","in","Kalimantan Barat, Indonesia","0","0","0","https://x.com/wigbert_flores/status/1840433627043381753","990572294211715077","wigbert_flores"
"1840432623694540967","Sun Sep 29 16:45:05 +0000 2024","0","eh @ManUtd mending jadi parpol aja ANJENG","1840432623694540967","","","in","","0","0","0","https://x.com/amricalam/status/1840432623694540967","1830313231291977728","amricalam"
"1840429844922061298","Sun Sep 29 16:34:03 +0000 2024","0","Survei Terbaru Trust Indonesia di Pekanbaru Ungkap Tren Kenaikan Elektabilitas Parpol: https://t.co/fvfXioYa49 -Trust Indonesia telah memakukan survei di Pekanbaru pada 7-10 September 2024. Hasil survei itu ada tren kenaikan elektabilitas partai https://t.co/XPREJDRR6t https://t.co/BllP2plCIS","1840429844922061298","https://pbs.twimg.com/media/GYqFMRmbYAAH-UK.jpg","","in","","0","0","0","https://x.com/Riau1Official/status/1840429844922061298","984647597699751937","Riau1Official"
"1840056547956928881","Sun Sep 29 16:29:13 +0000 2024","1","@FDonghun Depresi?bknnya para calon itu yg depresi. Buktinya bawa2 nama relawan Anies buat meraih suara. Warga Jakarta msh bnyk yg mengingat bagaimana Anies membuat program yg memanjakan Warga. Para calgub dan parpol yg brengsek. Mereka membuang Anies tp membutuhkan figurnya.","1840428629031080123","","FDonghun","in","","0","0","0","https://x.com/ozhanqu/status/1840428629031080123","2926387992","ozhanqu"
"1840426257668096063","Sun Sep 29 16:27:52 +0000 2024","0","@AgusMagelangan Paling bener didadekne parpol sih klub iku mas","1840428290173210803","","AgusMagelangan","in","","0","0","0","https://x.com/galakurniawan/status/1840428290173210803","83988022","galakurniawan"
"1840283388252762571","Sun Sep 29 16:19:13 +0000 2024","0","@GunRomli siap siap cabut dari parpol mang.... setelah yang jadi presiden mantunya","1840426113199448568","","GunRomli","in","","0","0","0","https://x.com/DMansurjaya/status/1840426113199448568","817327268326359040","DMansurjaya"
"1840425185570431342","Sun Sep 29 16:15:32 +0000 2024","0","@ManUtd bubarin aja club nya jadiin parpol","1840425185570431342","","ManUtd","in","Indonesia","0","0","0","https://x.com/sukadancoow/status/1840425185570431342","1134870609295314944","sukadancoow"
"1840424254128755010","Sun Sep 29 16:11:50 +0000 2024","0","orgil ngantuk bgt abis makan tp mau belajar parpol n ngerjain kepub stlh upload upload propo n logbook n revisi lpj propo","1840424254128755010","","","in","dimana mana","0","0","0","https://x.com/gl3dddddddd/status/1840424254128755010","1559228695898107904","gl3dddddddd"
"1840423259550220742","Sun Sep 29 16:07:53 +0000 2024","0","wala bang parpol https://t.co/dTwuQmhZoO","1840423259550220742","https://pbs.twimg.com/media/GYp_M3paMAAMkOp.jpg","","tl","highway 1009","0","2","0","https://x.com/enh7cartz/status/1840423259550220742","1554408282051055616","enh7cartz"
"1840412032832827504","Sun Sep 29 15:23:19 +0000 2024","0","baik. aku juga ingin tidak hanya beberapa golongan saja yg menjadi clientku tapi semua orang. mau untuk kampanye parpol ataupun promosi pensi sekolah aku mau semua merasakan keindahan visual yang aku dan timku buat. aku juga mau memberikan pendidikan ini kepada masyarakat","1840412047462563868","","nikrmir","in","THE ONEIRO","0","0","0","https://x.com/nikrmir/status/1840412047462563868","1832018095252340736","nikrmir"
"1839857143341531209","Sun Sep 29 14:18:15 +0000 2024","0","@satriohendri TAR PARPOL GEROMBOLAN KENA JUGA","1840395669225484482","","satriohendri","in","","0","0","0","https://x.com/HarunMasikah/status/1840395669225484482","1430914029245976579","HarunMasikah"
"1840392978910916925","Sun Sep 29 14:07:33 +0000 2024","7","Patuhi UU Parpol PKB Konsisten Tegakkan Disiplin Partai https://t.co/9kvHwMEZGl #News","1840392978910916925","","","in","Jakarta","0","0","0","https://x.com/liputan6dotcom/status/1840392978910916925","47596019","liputan6dotcom"
"1840390466573135945","Sun Sep 29 13:57:34 +0000 2024","0","bntar lg bikin parpol ini ntar https://t.co/Yjl7LWeWr8","1840390466573135945","","","in","Waktu Indonesia Tengah","0","0","0","https://x.com/pejalankaki1945/status/1840390466573135945","1088076004294156288","pejalankaki1945"
"1840002168813957499","Sun Sep 29 13:47:20 +0000 2024","0","@AndrewsTjan Ya krn dia presiden cuk pemegang segala kendali kuasa di negeri ini bukan ketum parpol tp dia Presiden cuk! ni org blom mnm obat keknya hahahhaha yg namanya presiden dia menguasai sgala bntuk sumber daya negeri ini","1840387888443461643","","AndrewsTjan","in","","0","0","0","https://x.com/Willyks/status/1840387888443461643","112684193","Willyks"
"1839602068513857726","Sun Sep 29 13:45:31 +0000 2024","0","@avordcrys 16 Tahun sekolah Tamat masih cari kerja Dapat kerja jadi Babu digaji 3 juta Tiap tahun bayar pajak SEMUA DIKENAKAN PAJAK EHH Yang kaya Anjing Pejabat2 Aparat Penguasa beserta para Mafia Dan masih mau tolol milih parpol politisi cuma demi bansos makan gratis kaos gratis","1840387433919115564","","avordcrys","in","Decentralized Power","0","0","0","https://x.com/warunk_digital/status/1840387433919115564","1548811233532735488","warunk_digital"
"1840382882906509814","Sun Sep 29 13:27:26 +0000 2024","0","Itulah kenapa waktu Reformasi Golkar itu harusnya dijadikan parpol terlarang! Karena membahayakan untuk demokrasi Indonesia ke depan! Lihat kan kondisi sekarang ulah orang2 golkar seperti apa!","1840382882906509814","","","in","","0","0","0","https://x.com/KOeyanz/status/1840382882906509814","1330343980429701121","KOeyanz"
"1840373746848378895","Sun Sep 29 12:57:18 +0000 2024","0","@kumparan Rakyat Indonesia lebih besar daripada parpol manapun","1840375297801371771","","kumparan","in","Jakarta,Indonesia","0","0","1","https://x.com/oktayudhi/status/1840375297801371771","152525410","oktayudhi"
"1840368934446653448","Sun Sep 29 12:54:18 +0000 2024","0","@Adiprayitno_20 Ketum parpol yg paling ngawur ya ini.. ","1840374544982503874","","Adiprayitno_20","in","","0","0","0","https://x.com/yugipork73/status/1840374544982503874","1603739333697015808","yugipork73"
"1840370295779307774","Sun Sep 29 12:37:25 +0000 2024","0","Bocil jadi ketum parpol ya begitu. Selengean sok asik mempermainkan kritik publik. Bocil banget","1840370295779307774","","","in","","0","0","0","https://x.com/suarakanaja/status/1840370295779307774","1827594977528172544","suarakanaja"
